ensembl_gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	time	external_gene_name	description	chromosome_name	start_position	end_position
110	ENSDARG00000063218	58.3319316695758	0.744805265879439	0.134067181758716	5.55546298586242	2.76876884259955e-08	3.6994904890394e-05	8	ppm1la	protein phosphatase, Mg2+/Mn2+ dependent, 1La [Source:ZFIN;Acc:ZDB-GENE-061103-118]	2	6265768	6292510
111	ENSDARG00000063229	730.198345300363	0.429547198921228	0.0750890631141646	5.72050284164752	1.0620925184752e-08	1.89215322474752e-05	8	xpo1b	exportin 1 (CRM1 homolog, yeast) b [Source:ZFIN;Acc:ZDB-GENE-070530-6]	17	23964132	23988404
112	ENSDARG00000063553	191.815731027805	-0.332622013161701	0.0939277653519701	-3.54125334415532	0.00039823100364018	0.0709461807351769	8	rlf	rearranged L-myc fusion [Source:ZFIN;Acc:ZDB-GENE-050208-257]	17	24590177	24602512
113	ENSDARG00000063921	1784.78014547214	-0.350673047938061	0.0909835179020651	-3.85424806628741	0.000116085849410397	0.0332238710132748	8	mt-nd5	NADH dehydrogenase 5, mitochondrial [Source:ZFIN;Acc:ZDB-GENE-011205-12]	MT	12897	14717
114	ENSDARG00000067950	54.3087852244797	1.49314755267894	0.188246101125366	7.93189098606911	2.15833862425339e-15	2.48410095302978e-11	8	zcchc2	zinc finger, CCHC domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-070912-269]	2	50062165	50099982
115	ENSDARG00000069192	23.4369091993417	0.731466772487778	0.211150212819002	3.46420097201035	0.000531809035093513	0.0866556880780729	8	zgc:163030	zgc:163030 [Source:ZFIN;Acc:ZDB-GENE-060810-77]	13	33669936	33671694
116	ENSDARG00000070412	8.45529347605484	1.01704560646446	0.285803611014831	3.55854708361849	0.000372911948359939	0.0682556575070045	8	mtmr7b	myotubularin related protein 7b [Source:ZFIN;Acc:ZDB-GENE-050913-66]	1	16484211	16507812
117	ENSDARG00000071235	15.32639363412	1.95200904670555	0.273406565038756	7.13958366884442	9.36140225787162e-13	5.00329505074207e-09	8	si:ch211-117c9.5	si:ch211-117c9.5 [Source:ZFIN;Acc:ZDB-GENE-110408-2]	23	6795531	6841245
118	ENSDARG00000073761	17.1578049670987	0.889501577123427	0.19872338911048	4.47607894121064	7.60263838119056e-06	0.00441663707522946	8	myo19	myosin XIX [Source:ZFIN;Acc:ZDB-GENE-140106-116]	5	3943157	3991655
119	ENSDARG00000074303	50.8786924111278	0.581848877080857	0.125203133964142	4.64723892013357	3.36407455255068e-06	0.00224312736202638	8	phf12a	PHD finger protein 12a [Source:ZFIN;Acc:ZDB-GENE-030131-3876]	10	36811372	36825984
120	ENSDARG00000074453	267.630600744122	-0.267987447703081	0.0579493754633117	-4.62450967867197	3.75485553351292e-06	0.00233351173074572	8	zfx	zinc finger protein X-linked [Source:ZFIN;Acc:ZDB-GENE-061220-2]	24	17005647	17023677
121	ENSDARG00000074533	46.1132625881148	0.48475819252847	0.127934999247824	3.78909755249571	0.000151195536703743	0.038310779900285	8	slc25a38b	solute carrier family 25, member 38b [Source:ZFIN;Acc:ZDB-GENE-110214-1]	6	7721292	7735153
122	ENSDARG00000074765	16.5517775503562	0.940288599299347	0.202537580895437	4.64253890632171	3.44153806994281e-06	0.00224312736202638	8	mhc1zja	major histocompatibility complex class I ZJA [Source:ZFIN;Acc:ZDB-GENE-130206-11]	3	383848	402740
123	ENSDARG00000074955	734.265771118715	0.342956121126912	0.083863100059227	4.08947583483921	4.32349106322707e-05	0.0169906840709731	8	nup98	nucleoporin 98 [Source:ZFIN;Acc:ZDB-GENE-040426-1180]	21	40353543	40398932
124	ENSDARG00000075536	97.1589144245474	0.418191385305198	0.102786536620144	4.06854242837912	4.73081474418306e-05	0.0177183020523622	8	cpne1	copine I [Source:ZFIN;Acc:ZDB-GENE-030131-3562]	11	26375979	26401674
125	ENSDARG00000076373	4.83070907274112	1.80936808532617	0.485012552294373	3.73055929535611	0.000191055170062609	0.0455854224069919	8	vopp1	VOPP1, WBP1/VOPP1 family member [Source:ZFIN;Acc:ZDB-GENE-091204-64]	24	195072	205275
126	ENSDARG00000076807	242.290818089043	0.33684130500017	0.0966808381570454	3.48405445609621	0.000493878990129468	0.0819747096473899	8	zgc:174268	zgc:174268 [Source:ZFIN;Acc:ZDB-GENE-080219-18]	3	60034194	60103938
127	ENSDARG00000076920	98.5650031922732	-0.531806077340666	0.136949282147471	-3.8832337709372	0.000103076381086558	0.0313012514974554	8	ZNF335	si:ch211-269m15.3 [Source:ZFIN;Acc:ZDB-GENE-141211-7]	8	24296639	24466515
128	ENSDARG00000077143	58.8536526131051	-0.455376670074043	0.112200123131093	-4.05861114378623	4.93654369884296e-05	0.0180711311320795	8	znf526	zinc finger protein 526 [Source:ZFIN;Acc:ZDB-GENE-100922-260]	16	11227246	11241424
129	ENSDARG00000077749	26.6374449908939	0.838487208573655	0.185257585605384	4.52606140706007	6.00931250746891e-06	0.00364970132129754	8	usp54b	ubiquitin specific peptidase 54b [Source:ZFIN;Acc:ZDB-GENE-090828-3]	12	26221999	26383242
130	ENSDARG00000078041	1298.85976877864	0.322738509909963	0.0673283880422278	4.79349824486433	1.63897893848247e-06	0.00118374146413695	8	xpo1a	exportin 1 (CRM1 homolog, yeast) a [Source:ZFIN;Acc:ZDB-GENE-050309-201]	1	53657337	53685090
131	ENSDARG00000078050	11.6700074228138	0.826929734742332	0.23983463453942	3.44791625417394	0.00056492916979203	0.0893290071263456	8	phf19	PHD finger protein 19 [Source:ZFIN;Acc:ZDB-GENE-081105-128]	8	12340247	12403077
132	ENSDARG00000078604	29.1467104539582	0.620327976421766	0.159986936685108	3.87736642300187	0.000105593267028373	0.0316404670809646	8	tbc1d10b	TBC1 domain family, member 10b [Source:ZFIN;Acc:ZDB-GENE-030131-7754]	3	32789605	32811362
133	ENSDARG00000079244	20.2212229245074	0.971493078785039	0.221731423822703	4.3813955732402	1.17921558180924e-05	0.00583558851716452	8	pigw	phosphatidylinositol glycan anchor biosynthesis, class W [Source:ZFIN;Acc:ZDB-GENE-080204-94]	5	4006837	4011049
134	ENSDARG00000079369	128.16434588075	0.412530174500561	0.0800243302862016	5.15505938038062	2.53550569127037e-07	0.000218568769638123	8	si:ch211-212g7.6	si:ch211-212g7.6 [Source:ZFIN;Acc:ZDB-GENE-030131-4695]	20	20275001	20312789
135	ENSDARG00000079382	59.2470512031269	0.424415571987016	0.115265644764746	3.68206478915063	0.000231352594371693	0.0532968567189203	8	hdx	highly divergent homeobox [Source:ZFIN;Acc:ZDB-GENE-140106-165]	14	6209810	6229020
136	ENSDARG00000079486	10.00132855478	-1.36644292986922	0.374634814395466	-3.64739975400897	0.000264907612379418	0.056137414665978	8	fam20a	FAM20A, golgi associated secretory pathway pseudokinase [Source:ZFIN;Acc:ZDB-GENE-081022-117]	12	2906610	2940070
137	ENSDARG00000079684	56.5757963681884	0.769780240744337	0.145684258502313	5.28389442111287	1.2646615350767e-07	0.000125168704451313	8	taf6l	TAF6-like RNA polymerase II, p300/CBP-associated factor (PCAF)-associated factor [Source:ZFIN;Acc:ZDB-GENE-030131-6789]	7	17953589	17970923
138	ENSDARG00000079860	17.9411025068322	0.893190858596515	0.225671750242879	3.95792055334893	7.56050943733428e-05	0.0249431473696153	8	ppp1r16b	protein phosphatase 1, regulatory subunit 16B [Source:ZFIN;Acc:ZDB-GENE-131127-294]	6	59370821	59388625
139	ENSDARG00000086786	22.6663792047373	0.681040402074847	0.17169022745077	3.96668122692146	7.28803637864839e-05	0.0245049879328169	8	mfsd10	major facilitator superfamily domain containing 10 [Source:ZFIN;Acc:ZDB-GENE-050417-154]	5	66220601	66236676
140	ENSDARG00000087205	12.4055572186101	0.905147375283634	0.254957696617074	3.55018651052176	0.000384958315365397	0.0695441381197823	8	akt3b	v-akt murine thymoma viral oncogene homolog 3b [Source:ZFIN;Acc:ZDB-GENE-110309-3]	1	53735195	53756851
141	ENSDARG00000087697	23.8382292909689	0.764352715115624	0.199438314510407	3.83252694945803	0.000126833699915687	0.0349420305448134	8	lpl	lipoprotein lipase [Source:ZFIN;Acc:ZDB-GENE-990415-139]	22	15624371	15630421
142	ENSDARG00000089262	21.0208854093453	0.736464628876052	0.209364444240327	3.51762034641696	0.000435434853533136	0.0745905486600385	8	pbx3a	pre-B-cell leukemia homeobox 3a [Source:ZFIN;Acc:ZDB-GENE-031218-1]	5	5302932	5394468
143	ENSDARG00000090062	9.01646708282557	0.992916828213684	0.281960443825863	3.52147561814346	0.00042915213062942	0.0742793180549357	8	rac3a	Rac family small GTPase 3a [Source:ZFIN;Acc:ZDB-GENE-040718-256]	3	36248851	36260102
144	ENSDARG00000090301	22.5916284425647	0.922933278489061	0.244750555458478	3.77091392810194	0.00016265077045107	0.0398762985207701	8	usp48	ubiquitin specific peptidase 48 [Source:ZFIN;Acc:ZDB-GENE-050522-197]	11	36449698	36475124
145	ENSDARG00000093019	65.1286140751085	1.36312767136914	0.242932877590046	5.611128822462	2.0101105247957e-08	2.98423241967309e-05	8	si:dkey-83k24.5	si:dkey-83k24.5 [Source:ZFIN;Acc:ZDB-GENE-081104-440]	8	8936912	8942454
146	ENSDARG00000095332	64.2181844534092	-0.68177580157965	0.12461376642723	-5.47111142794792	4.47221988240992e-08	5.43232417807455e-05	8	si:dkey-14d8.1	si:dkey-14d8.1 [Source:ZFIN;Acc:ZDB-GENE-041210-86]	4	5362909	5371639
147	ENSDARG00000096358	4.29523925158393	2.15501372684732	0.536047918650051	4.02018859111396	5.81515709780666e-05	0.0204471635690378	8	BX957344.1		19	20831079	20853300
148	ENSDARG00000096382	6.00809299738977	1.09809852718584	0.316419129976486	3.47039234722454	0.000519698621655966	0.0857278164599529	8	neu3.1	sialidase 3 (membrane sialidase), tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-061201-39]	21	21791343	21794771
149	ENSDARG00000097504	178.213544930184	-0.552386584557703	0.159900201062569	-3.45457091915446	0.000551169235990645	0.0879526199404388	8	CR626907.3	alpha-2-macroglobulin-like [Source:NCBI gene;Acc:100006868]	15	21180094	21198286
150	ENSDARG00000098540	24.4603185074374	0.76894301482654	0.198660834976564	3.87063215010272	0.000108553491216806	0.0318777466569968	8	zc3h7ba	zinc finger CCCH-type containing 7Ba [Source:ZFIN;Acc:ZDB-GENE-030131-4512]	3	4458390	4501026
151	ENSDARG00000098608	28.5174790542409	0.557423199248893	0.16139842145908	3.45370911443652	0.000552933433745976	0.0879526199404388	8	AL840638.1		11	6322998	6324302
152	ENSDARG00000098733	26.1320479723602	0.711543570239182	0.170169430135408	4.18138304672579	2.89741273669877e-05	0.0120980563379377	8	pxdn	peroxidasin [Source:ZFIN;Acc:ZDB-GENE-140415-2]	17	51517750	51612088
153	ENSDARG00000098834	15.811788988826	0.77366105681756	0.212268444301748	3.6447294809292	0.000267673204403551	0.056137414665978	8	sox4b	SRY (sex determining region Y)-box 4b [Source:ZFIN;Acc:ZDB-GENE-040426-1274]	16	68069	71108
154	ENSDARG00000099284	9.99925898852791	1.99589083087906	0.575488291381158	3.46816931077601	0.000524017023949871	0.0859098584724688	8	si:dkey-228b2.6	si:dkey-228b2.6 [Source:ZFIN;Acc:ZDB-GENE-141216-225]	21	13147015	13149453
155	ENSDARG00000099630	8.29257884322271	1.14328936277917	0.313956040130856	3.64155874275471	0.000270992272271495	0.056137414665978	8	BX510915.1		2	14394120	14426577
156	ENSDARG00000099705	12.7869068382732	0.784219456577916	0.229053428467832	3.42374031169784	0.00061765613875562	0.0959629360230607	8	foxred1	FAD-dependent oxidoreductase domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-080204-64]	10	39248911	39273031
157	ENSDARG00000099900	50.0023442520541	-0.576491839720266	0.163755819978749	-3.52043573043743	0.000430838390095237	0.0742793180549357	8	twnk	twinkle mtDNA helicase [Source:ZFIN;Acc:ZDB-GENE-030131-5569]	12	33805850	33817804
158	ENSDARG00000100422	101.335157168698	0.66249720960288	0.175580007569163	3.77319273859762	0.000161171680193122	0.0398762985207701	8	ptpro	protein tyrosine phosphatase, receptor type, O [Source:ZFIN;Acc:ZDB-GENE-070424-54]	4	190547	211714
159	ENSDARG00000100431	25.7615166742487	1.01920942020474	0.27737328999162	3.67450456471683	0.000238311384038202	0.0539202014779976	8	NA	NA	NA	NA	NA
160	ENSDARG00000101135	410.653656775759	0.565420467983682	0.115913005918367	4.87797260975084	1.07181803903974e-06	0.000795677646480315	8	si:dkey-85k7.7	si:dkey-85k7.7 [Source:ZFIN;Acc:ZDB-GENE-040128-7]	7	21859337	21874346
161	ENSDARG00000101189	7.80496523873693	-2.03724511422559	0.476365990833106	-4.27663845326719	1.8973657166427e-05	0.00831201705669555	8	CR589947.2		3	3573696	3578297
162	ENSDARG00000102123	71.8257647392513	0.718470098226655	0.196617623413133	3.65414903178341	0.00025803636269503	0.056137414665978	8	phtf2	putative homeodomain transcription factor 2 [Source:ZFIN;Acc:ZDB-GENE-040711-4]	4	31259	45642
163	ENSDARG00000102294	330.822868454699	-0.334234858109174	0.0848343338612499	-3.93985362878936	8.15313386122807e-05	0.0265702678260485	8	fbxo11a	F-box protein 11a [Source:ZFIN;Acc:ZDB-GENE-061103-70]	13	48381035	48431911
164	ENSDARG00000102581	67.531532173421	-0.455667656523512	0.124978474425453	-3.64596910482619	0.000266385981635819	0.056137414665978	8	si:dkeyp-44b5.5	si:dkeyp-44b5.5 [Source:ZFIN;Acc:ZDB-GENE-120703-49]	4	70480701	70488123
165	ENSDARG00000102906	58.2660860677487	1.19154367479574	0.211227305329394	5.64104945114749	1.69016806578334e-08	2.65684477776049e-05	8	hibadha	3-hydroxyisobutyrate dehydrogenase a [Source:ZFIN;Acc:ZDB-GENE-040801-264]	19	19599528	19657539
166	ENSDARG00000102972	2.32105052900673	1.90381302338701	0.544025405531724	3.49949286196706	0.000466144085224049	0.0788403062622927	8	CABZ01075125.1		12	49100365	49102223
167	ENSDARG00000103618	48.1040766642115	0.718198961983409	0.172338620670171	4.16737095371053	3.0813284465006e-05	0.0126680523193593	8	btr18	bloodthirsty-related gene family, member 18 [Source:ZFIN;Acc:ZDB-GENE-080213-2]	19	3729013	3790595
168	ENSDARG00000103747	8.92145280247504	0.93770139956507	0.27447802145327	3.41630777794249	0.000634764599664013	0.098050950270644	8	cav1	caveolin 1 [Source:ZFIN;Acc:ZDB-GENE-030131-2415]	25	18563476	18577586
169	ENSDARG00000103840	12.7795696374468	1.45202444747625	0.331094994607341	4.38552219491648	1.15707858620103e-05	0.00583407755831133	8	lrrc8db	leucine rich repeat containing 8 VRAC subunit Db [Source:ZFIN;Acc:ZDB-GENE-061013-487]	6	25167250	25189739
170	ENSDARG00000104557	29.2534572666104	-1.87112028730062	0.486597567576173	-3.84531368831332	0.000120398315939813	0.0335146270506211	8	CR318653.1		7	20536258	20574417
171	ENSDARG00000104687	231.923790729665	0.737472906253034	0.168843475368324	4.36779037297279	1.25509870033771e-05	0.00598928617305799	8	slc16a9b	solute carrier family 16, member 9b [Source:ZFIN;Acc:ZDB-GENE-040801-69]	12	7589193	7607114
172	ENSDARG00000104825	131.170913488602	0.89546802930754	0.146896699560066	6.09590298481405	1.08821399121648e-09	2.42336187393984e-06	8	trim35-7	tripartite motif containing 35-7 [Source:ZFIN;Acc:ZDB-GENE-050522-333]	3	5420406	5433392
173	ENSDARG00000105285	26.7398742168138	0.71496502269483	0.19490244737291	3.66832244711056	0.000244147153344973	0.0539202014779976	8	FAT4	FAT atypical cadherin 4 [Source:NCBI gene;Acc:101882648]	14	353099	451555
174	ENSDARG00000105727	15.3873485484407	0.91370829862625	0.24095415639899	3.79204207257278	0.00014941359280599	0.038310779900285	8	CABZ01069022.2		4	73869433	73891640
